CHROMOSOME	START	END	STRAND	GENE_ID	GENE_NAME
11	129407764	129408009	+	ENSG00000240121.1_4	RPS27P20
11	129461388	129482005	+	ENSG00000281386.1_8	AP003500.1
11	129482011	129487164	-	ENSG00000281097.1_6	LINC01395
11	129631608	129684585	-	ENSG00000287426.1_2	AP003327.2
11	129657959	129658085	-	ENSG00000255188.1_5	AP003327.1
11	129685743	129729898	+	ENSG00000151715.8_3	TMEM45B
11	129733531	129765485	-	ENSG00000170322.14_6	NFRKB
11	129769601	129872730	-	ENSG00000170325.14_5	PRDM10
11	129872833	129874251	+	ENSG00000233220.3_5	LINC00167
11	129878481	129879660	+	ENSG00000255057.1_5	AP003041.1
11	129902761	129903115	-	ENSG00000255262.3_4	ELOBP2
11	129910260	129910966	+	ENSG00000255535.2_5	AP003041.2
11	129938042	130014706	+	ENSG00000084234.17_5	APLP2
11	129952390	129952676	-	ENSG00000244451.1_4	RPL34P21
11	130029677	130080257	+	ENSG00000149418.11_3	ST14
11	130096572	130184812	-	ENSG00000196323.14_8	ZBTB44
11	130154918	130155728	-	ENSG00000255358.1_6	AC019227.1
11	130165536	130166841	+	ENSG00000255220.1_2	DDX18P5
11	130184888	130273552	+	ENSG00000175773.13_7	ZBTB44-DT
11	130274818	130298504	-	ENSG00000134917.10_4	ADAMTS8
11	130318869	130346536	+	ENSG00000166106.3_2	ADAMTS15
11	130414538	130414751	-	ENSG00000255155.1_5	AP004371.1
11	130416694	130417324	-	ENSG00000236616.3_2	BAK1P2
11	130542851	130587247	+	ENSG00000175728.4_3	C11orf44
11	130641308	130655428	-	ENSG00000288013.1_2	AP003486.2
11	130659126	130660920	-	ENSG00000255352.1_4	PPP1R10P1
11	130714086	130735456	-	ENSG00000254842.6_7	LINC02551
11	130736149	130740142	-	ENSG00000255455.2_6	AP003486.1
11	130745331	130786404	-	ENSG00000120451.10_4	SNX19
11	131056917	131059648	+	ENSG00000236129.1_6	AP002856.3
11	131074894	131085058	+	ENSG00000227125.1_6	AP002856.1
11	131104433	131121711	+	ENSG00000237612.1_6	AP002856.4
11	131123317	131220812	+	ENSG00000231698.2_6	AP002856.2
11	131240373	132206716	+	ENSG00000182667.14_4	NTM
11	131372629	131410761	-	ENSG00000237654.6_7	AP003025.1
11	131411924	131451039	-	ENSG00000285980.2_1	AP003025.2
11	131492345	131533477	-	ENSG00000224795.2_6	NTM-AS1
11	131640689	131641532	-	ENSG00000271624.1_5	AP004372.1
11	131747574	131767002	-	ENSG00000238117.1_7	AP000844.2
11	131850990	131854555	-	ENSG00000224700.2_7	AP000844.1
11	132154196	132154975	+	ENSG00000238262.1_6	NTM-IT
11	132273254	132273954	-	ENSG00000279090.1_5	AP000843.1
11	132284871	133402414	-	ENSG00000183715.13_5	OPCML
11	132641518	132643266	-	ENSG00000279497.1_6	AP003784.1
11	132729140	132729972	-	ENSG00000255371.1_7	OPCML-IT2
11	132934592	132938024	+	ENSG00000279711.1_2	AP004782.1
11	133167084	133172529	-	ENSG00000279189.1_6	AP003972.1
11	133229924	133235975	-	ENSG00000254896.1_7	OPCML-IT1
11	133402310	133419761	+	ENSG00000287068.1_1	AP004606.1
11	133653566	133680271	-	ENSG00000255258.2_8	LINC02743
11	133710526	133715433	-	ENSG00000166118.8_4	SPATA19
11	133734772	133735522	-	ENSG00000213153.3_5	AP001979.1
11	133766333	133826880	-	ENSG00000080854.15_6	IGSF9B
11	133878110	133900062	+	ENSG00000255406.3_7	LINC02730
11	133902111	133937831	+	ENSG00000204241.8_7	LINC02731
11	133905727	133907002	-	ENSG00000254648.1_8	AP000911.1
11	133938966	134021896	+	ENSG00000166086.13_4	JAM3
11	133993723	133994224	-	ENSG00000254481.1_4	PTP4A2P2
11	134020014	134095348	-	ENSG00000151503.12_5	NCAPD3
11	134042990	134043575	+	ENSG00000254616.1_5	AP001775.1
11	134048719	134056061	+	ENSG00000255348.1_6	AP001775.2
11	134094565	134117682	+	ENSG00000151502.11_3	VPS26B
11	134118173	134123264	-	ENSG00000151500.15_4	THYN1
11	134123389	134135749	+	ENSG00000151498.11_2	ACAD8
11	134144139	134189458	+	ENSG00000166105.16_4	GLB1L3
11	134186676	134186982	-	ENSG00000254442.1_5	AP000859.1
11	134201768	134248235	+	ENSG00000149328.15_3	GLB1L2
11	134248398	134282136	-	ENSG00000109956.13_4	B3GAT1
11	134282178	134375559	+	ENSG00000255545.8_6	AP004608.1
11	134433290	134442950	+	ENSG00000254573.1_3	AP004550.1
11	134525663	134531100	+	ENSG00000286374.1_2	AP001999.3
11	134541320	134541918	-	ENSG00000254989.1_8	AP001999.1
11	134554938	134571898	-	ENSG00000285640.1_4	AP001999.2
11	134582433	134586144	+	ENSG00000255344.2_7	LINC02706
11	134605490	134633704	+	ENSG00000251226.1_7	LINC02714
11	134815012	134850468	-	ENSG00000287251.1_3	AP003062.2
11	134820602	134821462	+	ENSG00000255327.1_7	LINC02697
11	134855577	134856693	+	ENSG00000279046.1_6	AP003062.1
11	134864876	134877673	-	ENSG00000285735.2_4	LINC02717
11	134931675	134945802	-	ENSG00000255512.2_7	LINC02684
12	67607	69138	+	ENSG00000249054.2_5	FAM138D
12	73725	91218	+	ENSG00000226210.3_5	WASH8P
12	92239	93430	-	ENSG00000256263.1_3	DDX11L8
12	175933	287621	+	ENSG00000120645.12_3	IQSEC3
12	215690	221016	-	ENSG00000256948.1_7	AC026369.3
12	246577	258335	-	ENSG00000249695.6_7	AC026369.1
12	273830	275487	-	ENSG00000256694.1_7	AC026369.2
12	276022	291565	-	ENSG00000256540.1_7	AC007406.3
12	299243	323736	-	ENSG00000111181.12_3	SLC6A12
12	302202	303296	+	ENSG00000255671.1_6	AC007406.1
12	312808	314260	+	ENSG00000256577.2_6	AC007406.4
12	329787	372039	-	ENSG00000010379.16_5	SLC6A13
12	362608	366465	-	ENSG00000255746.1_8	AC007406.2
12	383120	386289	-	ENSG00000261799.1_6	AC007406.5
12	389223	498486	-	ENSG00000073614.13_5	KDM5A
12	498439	551808	+	ENSG00000120647.10_9	CCDC77
12	569105	672675	+	ENSG00000139044.12_5	B4GALNT3
12	673462	772945	-	ENSG00000171840.12_6	NINJ2
12	695031	695652	-	ENSG00000256020.1_8	AC006205.2
12	699799	700435	+	ENSG00000255825.1_6	AC006205.1
12	740024	773362	+	ENSG00000177406.5_7	NINJ2-AS1
12	783967	793293	-	ENSG00000256672.1_7	LINC02455
12	861745	1020618	+	ENSG00000060237.17_7	WNK1
12	974454	976305	-	ENSG00000285704.1_3	AC004765.1
12	1020902	1099219	-	ENSG00000002016.18_6	RAD52
12	1083299	1100356	-	ENSG00000250132.6_8	AC004803.1
12	1099675	1605099	+	ENSG00000082805.20_7	ERC1
12	1260976	1262225	-	ENSG00000275811.1_3	HTR1DP1
12	1489226	1500668	-	ENSG00000249028.2_7	AC004672.1
12	1494999	1496153	+	ENSG00000267285.1_7	AC004672.2
12	1639057	1756378	+	ENSG00000111186.13_3	WNT5B
12	1675159	1703747	-	ENSG00000171823.7_4	FBXL14
12	1797740	1897840	+	ENSG00000006831.10_3	ADIPOR2
12	1804996	1807210	-	ENSG00000271500.1_6	AC005183.1
12	1850363	1856265	-	ENSG00000285627.1_3	AC005343.1
12	1866397	1867177	-	ENSG00000243663.1_4	RPS4XP14
12	1901129	2027832	-	ENSG00000151062.15_7	CACNA2D4
12	1910028	1916652	+	ENSG00000287698.1_2	AC005343.4
12	1929433	1945919	+	ENSG00000166159.11_4	LRTM2
12	2027117	2032033	+	ENSG00000256706.1_6	AC005342.2
12	2038368	2045740	-	ENSG00000235049.1_6	LINC00940
12	2055219	2113701	-	ENSG00000151065.14_4	DCP1B
12	2079952	2807116	+	ENSG00000151067.22_5	CACNA1C
12	2113832	2120558	+	ENSG00000203593.3_7	AC005342.1
12	2127379	2129698	+	ENSG00000256837.1_6	CACNA1C-IT1
12	2157518	2158629	+	ENSG00000256257.1_6	CACNA1C-IT2
12	2326628	2327086	-	ENSG00000278255.1_6	AC005344.1
12	2328651	2332645	-	ENSG00000256025.2_8	CACNA1C-AS4
12	2378942	2398103	+	ENSG00000256721.1_6	CACNA1C-IT3
12	2442027	2444868	-	ENSG00000285555.1_3	AC005293.1
12	2549355	2566558	-	ENSG00000285734.1_3	AC005414.1
12	2712516	2716606	-	ENSG00000256769.1_7	CACNA1C-AS3
12	2769103	2770135	+	ENSG00000203648.3_5	AC007618.1
12	2777666	2781386	-	ENSG00000256271.1_7	CACNA1C-AS2
12	2785167	2800366	-	ENSG00000246627.6_7	CACNA1C-AS1
12	2835566	2836216	-	ENSG00000283587.1_5	AC092471.2
12	2849230	2855828	+	ENSG00000274659.2_7	LINC02371
12	2861763	2862298	-	ENSG00000256902.1_4	IQSEC3P1
12	2870366	2884824	-	ENSG00000255669.2_8	AC092471.1
12	2891070	2891537	+	ENSG00000224438.3_4	RPL23AP14
12	2896097	2903461	-	ENSG00000256030.1_6	CBX3P4
12	2904136	2914589	+	ENSG00000004478.8_3	FKBP4
12	2906302	2913104	-	ENSG00000258092.1_8	AC005841.1
12	2921788	2968957	+	ENSG00000111203.13_6	ITFG2
12	2934514	2944710	-	ENSG00000053702.15_4	NRIP2
12	2958212	2966205	-	ENSG00000283297.2_7	TEX52
12	2966847	2986321	-	ENSG00000111206.12_5	FOXM1
12	2985424	2998690	+	ENSG00000171792.11_5	RHNO1
12	2986389	3050304	+	ENSG00000078246.17_4	TULP3
12	2994985	2995495	+	ENSG00000278356.1_7	AC005911.1
12	3068496	3149842	+	ENSG00000197905.9_8	TEAD4
12	3150603	3154116	+	ENSG00000250899.3_6	AC125807.2
12	3180698	3181311	-	ENSG00000234589.4_5	AC125807.1
12	3186521	3395730	+	ENSG00000011105.14_5	TSPAN9
12	3258963	3260642	+	ENSG00000256197.1_6	TSPAN9-IT1
12	3280823	3283222	+	ENSG00000275850.1_7	AC005912.2
12	3320829	3321083	-	ENSG00000227081.5_5	AC005912.1
12	3405368	3475288	-	ENSG00000250770.3_8	AC005865.1
12	3409864	3427843	+	ENSG00000287712.1_2	AC005865.2
12	3427884	3434509	+	ENSG00000236908.2_7	LINC02827
12	3476999	3480512	+	ENSG00000257048.1_6	LINC02417
12	3490515	3703139	+	ENSG00000111218.12_4	PRMT8
12	3571884	3572752	-	ENSG00000256691.1_7	AC005908.2
12	3578116	3578462	+	ENSG00000243507.1_5	AC005908.1
12	3592880	3601985	-	ENSG00000287243.2_3	AC005908.3
12	3715799	3873985	-	ENSG00000130038.10_7	CRACR2A
12	3719473	3721169	-	ENSG00000280202.1_1	AC005831.1
12	3861684	3867008	+	ENSG00000283138.1_6	AC006207.1
12	3900213	3982614	-	ENSG00000111224.14_5	PARP11
12	3948625	3951691	+	ENSG00000118976.5_4	OTUD4P1
12	3980745	4019548	+	ENSG00000256862.3_6	AC005842.1
12	4122068	4135824	+	ENSG00000256969.2_6	AC084375.1
12	4206617	4208685	+	ENSG00000256356.1_4	HSPA8P5
12	4218827	4227298	-	ENSG00000242444.3_6	AC007207.1
12	4357147	4385418	-	ENSG00000255920.3_7	CCND2-AS1
12	4382928	4414519	+	ENSG00000118971.8_5	CCND2
12	4382928	4514656	+	ENSG00000285901.1_1	AC008012.1
12	4416929	4469194	+	ENSG00000078237.7_4	TIGAR
12	4432890	4433977	-	ENSG00000213970.4_6	AC006122.1
12	4477393	4488878	-	ENSG00000118972.3_5	FGF23
12	4537321	4554780	-	ENSG00000111241.2_4	FGF6
12	4596901	4647674	-	ENSG00000047621.12_5	C12orf4
12	4647964	4669214	+	ENSG00000111247.14_2	RAD51AP1
12	4671370	4724468	+	ENSG00000010219.13_5	DYRK4
12	4711157	4712586	-	ENSG00000256748.1_5	AC005832.2
12	4714110	4771809	+	ENSG00000272921.1_8	AC005832.4
12	4724674	4758217	-	ENSG00000111254.8_9	AKAP3
12	4744515	4745306	-	ENSG00000256799.1_6	AC005832.3
12	4754662	4757193	+	ENSG00000256381.1_7	AC005832.1
12	4758261	4803483	+	ENSG00000139180.11_6	NDUFA9
12	4758267	4883350	+	ENSG00000255639.3_8	AC005833.1
12	4809583	4829268	-	ENSG00000255474.1_7	GAU1
12	4829566	4961093	+	ENSG00000130035.8_5	GALNT8
12	4913665	4939913	-	ENSG00000256988.2_7	AC005833.2
12	4918342	4922578	+	ENSG00000151079.7_5	KCNA6
12	4948121	4951841	+	ENSG00000255608.1_7	AC006063.1
12	4966449	4969070	-	ENSG00000286866.1_2	AC006063.3
12	5015559	5018431	-	ENSG00000287835.1_2	AC006063.4
12	5019033	5135178	+	ENSG00000256654.4_6	AC005906.2
12	5019071	5027422	+	ENSG00000111262.6_6	KCNA1
12	5069279	5072616	+	ENSG00000284513.1_5	AC006063.2
12	5141554	5142107	-	ENSG00000255996.1_5	AC005906.1
12	5153045	5155954	+	ENSG00000130037.5_3	KCNA5
12	5197168	5201908	+	ENSG00000285523.1_2	AC005906.3
12	5335362	5353365	-	ENSG00000256115.6_8	LINC02443
12	5399646	5492819	+	ENSG00000256417.1_7	AC006206.2
12	5425127	5428513	+	ENSG00000256146.1_7	AC006206.1
12	5475214	5476940	-	ENSG00000256218.1_6	AC007848.2
12	5497755	5515817	+	ENSG00000255983.1_6	AC007848.1
12	5541274	5630702	+	ENSG00000185652.12_3	NTF3
12	5641035	6055398	-	ENSG00000047617.15_6	ANO2
12	5692963	5693251	+	ENSG00000255973.1_5	AC137627.1
12	6058040	6233936	-	ENSG00000110799.13_3	VWF
12	6264201	6269885	-	ENSG00000255775.1_7	AC005845.1
12	6308881	6347437	+	ENSG00000010278.14_5	CD9
12	6379334	6379591	-	ENSG00000256103.2_4	ATP5MFP5
12	6419602	6437672	+	ENSG00000008323.15_3	PLEKHG6
12	6437923	6451280	-	ENSG00000067182.8_3	TNFRSF1A
12	6456009	6486896	-	ENSG00000111319.13_7	SCNN1A
12	6484211	6500737	+	ENSG00000111321.11_5	LTBR
12	6503045	6505314	+	ENSG00000256433.3_7	AC005840.2
12	6518803	6519179	-	ENSG00000213942.3_7	AC005840.1
12	6547664	6548018	+	ENSG00000224906.3_5	SRP14P1
12	6548167	6560733	-	ENSG00000215039.7_5	CD27-AS1
12	6554033	6560884	+	ENSG00000139193.3_3	CD27
12	6560856	6575683	+	ENSG00000139192.12_4	TAPBPL
12	6571403	6580153	-	ENSG00000139190.16_3	VAMP1
12	6575703	6576301	+	ENSG00000276718.1_7	AC005840.4
12	6586880	6589373	+	ENSG00000256913.1_7	AC005840.3
12	6601052	6603007	-	ENSG00000111639.8_6	MRPL51
12	6602522	6641121	+	ENSG00000010292.13_4	NCAPD2
12	6619441	6619688	+	ENSG00000276232.1_7	AC006064.5
12	6641456	6642664	-	ENSG00000255966.1_7	AC006064.3
12	6643678	6647540	+	ENSG00000111640.15_4	GAPDH
12	6646960	6647536	-	ENSG00000269968.1_7	AC006064.4
12	6647541	6665249	-	ENSG00000010295.19_5	IFFO1
12	6652670	6654097	+	ENSG00000245667.2_6	AC006064.1
12	6666029	6677857	-	ENSG00000111641.11_6	NOP2
12	6666052	6716533	-	ENSG00000285238.2_6	AC006064.6
12	6679248	6723690	-	ENSG00000111642.15_7	CHD4
12	6687788	6693905	+	ENSG00000247853.2_6	AC006064.2
12	6728001	6745126	-	ENSG00000184574.10_4	LPAR5
12	6747241	6756599	-	ENSG00000111644.8_5	ACRBP
12	6759467	6772308	-	ENSG00000111653.20_5	ING4
12	6775643	6798738	-	ENSG00000126746.17_4	ZNF384
12	6802958	6809966	-	ENSG00000139200.13_4	PIANP
12	6832399	6832853	+	ENSG00000270068.1_6	AC125494.3
12	6833180	6841041	+	ENSG00000111652.10_3	COPS7A
12	6852151	6852807	+	ENSG00000269892.1_6	AC125494.2
12	6857162	6876641	-	ENSG00000089693.10_4	MLF2
12	6874682	6880118	+	ENSG00000159335.16_3	PTMS
12	6881678	6887621	+	ENSG00000089692.9_4	LAG3
12	6896024	6929965	+	ENSG00000010610.10_4	CD4
12	6930790	6939136	+	ENSG00000250510.8_4	GPR162
12	6937572	6949011	+	ENSG00000110811.20_4	P3H3
12	6949118	6956557	+	ENSG00000111664.10_5	GNB3
12	6953957	6961230	-	ENSG00000111665.11_3	CDCA3
12	6961292	6975796	+	ENSG00000111667.13_4	USP5
12	6976283	6980112	+	ENSG00000111669.15_5	TPI1
12	6980099	6998522	-	ENSG00000111671.9_4	SPSB2
12	6982553	6993905	+	ENSG00000240370.6_4	RPL13P5
12	6982733	7023405	+	ENSG00000010626.15_5	LRRC23
12	6993846	6994950	+	ENSG00000248593.3_2	DSTNP2
12	7008916	7009376	+	ENSG00000275703.1_7	U47924.3
12	7022909	7032861	+	ENSG00000111674.9_5	ENO2
12	7033626	7051484	+	ENSG00000111676.15_4	ATN1
12	7052141	7055166	+	ENSG00000111678.11_7	C12orf57
12	7052671	7053767	-	ENSG00000272173.1_6	U47924.2
12	7055631	7070479	+	ENSG00000111679.17_4	PTPN6
12	7072409	7073610	+	ENSG00000257084.1_7	MIR200CHG
12	7074112	7074545	+	ENSG00000271969.1_7	U47924.1
12	7074490	7079916	-	ENSG00000215021.9_4	PHB2
12	7080076	7105520	+	ENSG00000126749.16_6	EMG1
12	7085347	7125781	-	ENSG00000111684.11_4	LPCAT3
12	7096351	7178336	+	ENSG00000182326.15_5	C1S
12	7139412	7139702	+	ENSG00000239701.1_5	AC006512.1
12	7148460	7148945	-	ENSG00000257078.1_5	AC006512.2
12	7242183	7261834	-	ENSG00000139178.11_6	C1RL
12	7260648	7275097	+	ENSG00000205885.7_6	C1RL-AS1
12	7268332	7281485	-	ENSG00000139194.8_4	RBP5
12	7281675	7283794	-	ENSG00000256967.1_7	AC018653.3
12	7282294	7311541	+	ENSG00000139182.15_6	CLSTN3
12	7299078	7300413	-	ENSG00000285770.1_3	AC018653.4
12	7319270	7341665	-	ENSG00000255572.1_7	AC018653.1
12	7341281	7371170	+	ENSG00000139197.10_8	PEX5
12	7390028	7393582	+	ENSG00000256480.1_5	AC018653.2
12	7456880	7481320	+	ENSG00000215009.5_2	ACSM4
12	7499281	7632493	-	ENSG00000177675.8_4	CD163L1
12	7591376	7592586	-	ENSG00000255836.1_5	AC131206.1
12	7623409	7656489	-	ENSG00000177575.12_4	CD163
12	7718965	7719978	+	ENSG00000235868.3_4	GAPDHP31
12	7756946	7757810	-	ENSG00000256331.1_4	NIFKP3
12	7759430	7759927	+	ENSG00000255977.1_5	AC006927.1
12	7772468	7772856	-	ENSG00000284327.1_4	AC006927.2
12	7773138	7774046	+	ENSG00000284591.1_4	AC006927.4
12	7778699	7779082	+	ENSG00000284522.1_4	AC006927.3
12	7789992	7799682	-	ENSG00000285142.1_3	AC006927.5
12	7801996	7818504	-	ENSG00000111701.7_5	APOBEC1
12	7842380	7848371	-	ENSG00000184344.4_4	GDF3
12	7864029	7870155	+	ENSG00000187569.3_3	DPPA3
12	7882011	7904201	-	ENSG00000198178.10_3	CLEC4C
12	7917812	7926717	+	ENSG00000205857.2_3	NANOGNB
12	7940390	7951742	+	ENSG00000111704.11_5	NANOG
12	7965108	8043744	-	ENSG00000173262.11_9	SLC2A14
12	7991510	7996991	+	ENSG00000287713.1_2	AC006517.6
12	8013033	8013360	+	ENSG00000241828.2_6	AC006517.4
12	8023448	8023966	+	ENSG00000255885.1_5	AC124891.1
12	8043397	8052736	+	ENSG00000176654.12_2	NANOGP1
12	8049204	8049552	-	ENSG00000255356.2_5	AC007536.1
12	8071826	8088783	-	ENSG00000059804.16_5	SLC2A3
12	8106812	8125355	+	ENSG00000288043.1_3	AC006511.7
12	8147366	8147680	-	ENSG00000240739.1_6	AC006511.2
12	8166689	8171603	-	ENSG00000282080.1_8	AC006511.5
12	8167620	8169002	+	ENSG00000255964.1_4	HSPD1P12
12	8169797	8170456	-	ENSG00000255581.1_6	AC006511.3
12	8185312	8208113	+	ENSG00000065970.9_3	FOXJ2
12	8209440	8218955	-	ENSG00000171860.5_5	C3AR1
12	8229535	8250477	+	ENSG00000089818.18_5	NECAP1
12	8232977	8234759	-	ENSG00000279865.1_6	AC006511.4
12	8234865	8291144	+	ENSG00000284697.1_5	AC006511.6
12	8276228	8291203	+	ENSG00000111729.14_7	CLEC4A
12	8286368	8287445	-	ENSG00000235602.5_2	POU5F1P3
12	8290736	8327916	+	ENSG00000284393.1_6	AC092111.3
12	8293764	8295293	-	ENSG00000256171.1_5	GCSHP4
12	8309630	8341133	+	ENSG00000196946.10_5	ZNF705A
12	8332805	8368747	+	ENSG00000226711.7_6	FAM66C
12	8352195	8371507	-	ENSG00000244050.2_6	DEFB109F
12	8358580	8359993	+	ENSG00000276417.1_7	AC092111.2
12	8370354	8373711	+	ENSG00000275367.1_6	AC092111.1
12	8373856	8380214	-	ENSG00000171847.11_5	FAM90A1
12	8380330	8384360	+	ENSG00000254016.3_4	ALG1L10P
12	8385108	8395544	-	ENSG00000164845.16_5	FAM86FP
12	8388011	8395160	+	ENSG00000215241.4_6	LINC02449
12	8395743	8494644	+	ENSG00000286895.1_1	AC092745.5
12	8407123	8461451	-	ENSG00000256589.2_7	ENPP7P5
12	8435273	8439114	-	ENSG00000286504.1_2	AC092745.4
12	8448582	8549399	-	ENSG00000226091.7_8	LINC00937
12	8472977	8522151	+	ENSG00000256552.2_5	AC092745.2
12	8474472	8482210	+	ENSG00000256101.5_7	AC092745.1
12	8492778	8492993	+	ENSG00000277952.1_5	AC092745.3
12	8511650	8512430	-	ENSG00000242661.1_4	RPS3AP43
12	8542866	8543084	-	ENSG00000284687.1_3	AC092865.4
12	8549019	8549237	-	ENSG00000284673.1_3	AC092865.3
12	8559429	8559791	-	ENSG00000256136.1_5	AC092865.2
12	8567376	8568401	-	ENSG00000238152.2_4	OR7E140P
12	8580236	8581206	-	ENSG00000214487.3_4	OR7E148P
12	8589999	8591021	-	ENSG00000177586.6_4	OR7E149P
12	8608558	8630926	+	ENSG00000205846.4_4	CLEC6A
12	8613214	8613828	+	ENSG00000243830.2_5	AC092865.1
12	8662071	8674962	+	ENSG00000166527.8_3	CLEC4D
12	8664970	8665322	-	ENSG00000246115.3_4	SUPT4H1P2
12	8685901	8693501	-	ENSG00000166523.8_4	CLEC4E
12	8700957	8720209	-	ENSG00000255801.1_7	AC092746.1
12	8754766	8765463	-	ENSG00000111732.11_4	AICDA
12	8784141	8784855	-	ENSG00000280345.1_7	AC092184.3
12	8786963	8790204	+	ENSG00000255967.1_4	HADHAP2
12	8789942	8815484	-	ENSG00000197614.11_4	MFAP5
12	8816607	8821607	+	ENSG00000255829.1_6	AC092490.2
12	8831369	8832266	+	ENSG00000256004.1_5	AC092490.3
12	8834196	8935691	+	ENSG00000166532.16_5	RIMKLB
12	8895024	8895668	+	ENSG00000244131.2_4	RPSAP51
12	8928815	8983543	-	ENSG00000256661.1_8	A2ML1-AS1
12	8940849	8948385	+	ENSG00000249790.3_6	AC092490.1
12	8972412	8973309	-	ENSG00000256904.1_8	A2ML1-AS2
12	8975217	9039597	+	ENSG00000166535.20_3	A2ML1
12	9010739	9067872	-	ENSG00000282022.1_7	AC006581.2
12	9066492	9094063	+	ENSG00000111752.11_4	PHC1
12	9102640	9163356	+	ENSG00000139187.10_4	KLRG1
12	9139771	9149162	-	ENSG00000257105.1_7	AC006581.1
12	9180128	9181685	-	ENSG00000213049.3_5	HNRNPA1P34
12	9188940	9189840	+	ENSG00000255776.1_4	VDAC2P2
12	9208182	9217666	-	ENSG00000214851.4_4	LINC00612
12	9217759	9221285	+	ENSG00000245105.4_6	A2M-AS1
12	9220260	9268825	-	ENSG00000175899.14_5	A2M
12	9280379	9281241	+	ENSG00000256937.1_4	KRT17P8
12	9287680	9288187	+	ENSG00000256720.1_4	BTG1P1
12	9301436	9360991	-	ENSG00000126838.10_5	PZP
12	9308477	9308968	-	ENSG00000256817.1_4	TPT1P12
12	9381129	9428413	-	ENSG00000256069.7_5	A2MP1
12	9392582	9392927	-	ENSG00000231503.4_4	PTMAP4
12	9392599	9410556	+	ENSG00000237248.5_5	LINC00987
12	9393002	9413646	+	ENSG00000256427.2_6	AC010175.1
12	9429831	9465837	+	ENSG00000111788.10_5	AC009533.1
12	9466998	9468769	-	ENSG00000255753.1_6	AC009533.3
12	9499624	9503543	+	ENSG00000286911.1_2	AC009533.4
12	9499652	9552983	+	ENSG00000260423.2_6	LINC02367
12	9500626	9501864	+	ENSG00000287577.1_2	AC009533.5
12	9550951	9567447	-	ENSG00000256673.1_6	AC141557.1
12	9568237	9569314	+	ENSG00000278635.1_5	AC141557.2
12	9571269	9600825	-	ENSG00000214826.5_5	DDX12P
12	9600891	9810988	+	ENSG00000284634.1_5	AC092821.4
12	9633204	9728871	+	ENSG00000214776.12_7	AC092821.2
12	9658943	9661036	-	ENSG00000256975.1_6	AC092821.3
12	9747147	9760512	-	ENSG00000111796.4_4	KLRB1
12	9794319	9795607	+	ENSG00000233719.4_4	GOT2P3
12	9795468	9809666	+	ENSG00000272917.1_7	AC010186.4
12	9799610	9800680	-	ENSG00000256442.2_7	AC010186.1
12	9800643	9811008	+	ENSG00000256594.8_6	AC010186.2
12	9811163	9814681	+	ENSG00000257027.1_6	AC010186.3
12	9817565	9852149	+	ENSG00000069493.15_7	CLEC2D
12	9847980	9848823	+	ENSG00000213443.2_5	AC007068.1
12	9856673	9861946	+	ENSG00000256582.1_6	LINC02390
12	9868456	9885895	-	ENSG00000184293.7_6	CLECL1
12	9905082	9913497	-	ENSG00000110848.8_4	CD69
12	9969946	9970621	-	ENSG00000256912.1_6	GCNAP1
12	9980077	9997606	+	ENSG00000150045.12_5	KLRF1
12	10005583	10022735	-	ENSG00000110852.4_4	CLEC2B
12	10019626	10022407	+	ENSG00000255882.1_6	AC091814.1
12	10034088	10048432	+	ENSG00000256797.1_3	KLRF2
12	10051272	10084969	-	ENSG00000188393.9_4	CLEC2A
12	10089103	10096094	-	ENSG00000225231.2_7	LINC02470
12	10100736	10105935	-	ENSG00000231560.1_7	CLEC12A-AS1
12	10103915	10148293	+	ENSG00000172322.14_3	CLEC12A
12	10138241	10166023	-	ENSG00000165682.14_7	CLEC1B
12	10163226	10171395	+	ENSG00000256660.6_3	CLEC12B
12	10167839	10183205	-	ENSG00000256803.1_7	AC024224.2
12	10183277	10218630	+	ENSG00000197992.7_4	CLEC9A
12	10193447	10198310	+	ENSG00000256626.1_5	AC024224.1
12	10222153	10264226	-	ENSG00000150048.10_6	CLEC1A
